product_id,product_name,category,supplier_id,spoilage_sensitivity,supplier_score
FRO_FRO_734,Frozen Dinners,Frozen_Meals,SUPPLIER_01,0.3,7
PRO_BAN_519,Bananas,Produce,SUPPLIER_02,0.6,7
REA_SUS_961,Sushi,Ready_to_Eat,SUPPLIER_19,0.9,10
REA_FRE_759,Fresh Pasta,Ready_to_Eat,SUPPLIER_03,0.9,9
BEV_FRE_465,Fresh Juice,Beverages,SUPPLIER_02,0.4,7
FRO_FRO_618,Frozen Desserts,Frozen_Meals,SUPPLIER_07,0.3,9
FRO_ICE_997,Ice Cream,Frozen_Meals,SUPPLIER_13,0.3,10
SEA_SAL_239,Salmon,Seafood,SUPPLIER_10,0.95,8
MEA_SAU_843,Sausages,Meat,SUPPLIER_14,0.9,6
BAK_PAS_391,Pastries,Bakery,SUPPLIER_14,0.5,6
DEL_HUM_929,Hummus,Deli,SUPPLIER_20,0.75,9
DEL_HAM_913,Ham,Deli,SUPPLIER_15,0.75,6
PRO_AVO_334,Avocados,Produce,SUPPLIER_16,0.6,10
PRO_LET_224,Lettuce,Produce,SUPPLIER_15,0.6,6
BEV_SMO_715,Smoothies,Beverages,SUPPLIER_02,0.4,7
MEA_BEE_720,Beef,Meat,SUPPLIER_10,0.9,8
DAI_YOG_531,Yogurt,Dairy,SUPPLIER_02,0.7,7
DAI_BUT_463,Butter,Dairy,SUPPLIER_08,0.7,9
BAK_PAS_202,Pastries,Bakery,SUPPLIER_15,0.5,6
MEA_CHI_830,Chicken,Meat,SUPPLIER_06,0.9,8
PRO_GRA_269,Grapes,Produce,SUPPLIER_07,0.6,9
SEA_COD_388,Cod,Seafood,SUPPLIER_20,0.95,9
BEV_SMO_216,Smoothies,Beverages,SUPPLIER_02,0.4,7
REA_SAL_632,Salads,Ready_to_Eat,SUPPLIER_18,0.9,8
REA_FRE_486,Fresh Pasta,Ready_to_Eat,SUPPLIER_05,0.9,10
FRO_FRO_815,Frozen Vegetables,Frozen_Meals,SUPPLIER_11,0.3,6
FRO_PIZ_796,Pizza,Frozen_Meals,SUPPLIER_15,0.3,6
DEL_SAL_166,Salami,Deli,SUPPLIER_15,0.75,6
DAI_COT_695,Cottage Cheese,Dairy,SUPPLIER_17,0.7,9
DEL_SAL_165,Salami,Deli,SUPPLIER_09,0.75,8
SEA_LOB_937,Lobster,Seafood,SUPPLIER_16,0.95,10
PRO_AVO_995,Avocados,Produce,SUPPLIER_11,0.6,6
BEV_COL_496,Cold Brew Coffee,Beverages,SUPPLIER_01,0.4,7
DEL_SAL_567,Salami,Deli,SUPPLIER_06,0.75,8
REA_FRE_357,Fresh Pasta,Ready_to_Eat,SUPPLIER_05,0.9,10
SEA_TUN_966,Tuna,Seafood,SUPPLIER_03,0.95,9
PRO_TOM_366,Tomatoes,Produce,SUPPLIER_04,0.6,9
PRO_LET_684,Lettuce,Produce,SUPPLIER_20,0.6,9
MEA_POR_859,Pork,Meat,SUPPLIER_20,0.9,9
PHA_VAC_662,Vaccines,Pharmaceuticals,SUPPLIER_13,0.85,10
BAK_BRE_280,Bread,Bakery,SUPPLIER_14,0.5,6
SEA_LOB_625,Lobster,Seafood,SUPPLIER_13,0.95,10
BAK_DON_377,Donuts,Bakery,SUPPLIER_10,0.5,8
PRO_BAN_634,Bananas,Produce,SUPPLIER_13,0.6,10
BAK_MUF_600,Muffins,Bakery,SUPPLIER_14,0.5,6
SEA_COD_520,Cod,Seafood,SUPPLIER_14,0.95,6
BAK_CAK_307,Cakes,Bakery,SUPPLIER_15,0.5,6
SEA_CRA_689,Crab,Seafood,SUPPLIER_10,0.95,8
PHA_EYE_842,Eye Drops,Pharmaceuticals,SUPPLIER_05,0.85,10
FRO_PIZ_194,Pizza,Frozen_Meals,SUPPLIER_18,0.3,8
FRO_ICE_503,Ice Cream,Frozen_Meals,SUPPLIER_04,0.3,9
PHA_ANT_617,Antibiotics,Pharmaceuticals,SUPPLIER_12,0.85,6
DEL_DIP_144,Dips,Deli,SUPPLIER_06,0.75,8
REA_SUS_967,Sushi,Ready_to_Eat,SUPPLIER_20,0.9,9
SEA_SHR_580,Shrimp,Seafood,SUPPLIER_20,0.95,9
BEV_COL_488,Cold Brew Coffee,Beverages,SUPPLIER_18,0.4,8
REA_WRA_377,Wraps,Ready_to_Eat,SUPPLIER_03,0.9,9
DAI_CHE_218,Cheese,Dairy,SUPPLIER_13,0.7,10
BEV_FRE_209,Fresh Juice,Beverages,SUPPLIER_06,0.4,8
BAK_BAG_711,Bagels,Bakery,SUPPLIER_16,0.5,10
DAI_MIL_515,Milk,Dairy,SUPPLIER_07,0.7,9
REA_WRA_593,Wraps,Ready_to_Eat,SUPPLIER_17,0.9,9
SEA_TUN_336,Tuna,Seafood,SUPPLIER_12,0.95,6
BAK_MUF_265,Muffins,Bakery,SUPPLIER_19,0.5,10
DEL_HUM_575,Hummus,Deli,SUPPLIER_13,0.75,10
SEA_TUN_179,Tuna,Seafood,SUPPLIER_19,0.95,10
DAI_SOU_864,Sour Cream,Dairy,SUPPLIER_07,0.7,9
PHA_VAC_729,Vaccines,Pharmaceuticals,SUPPLIER_13,0.85,10
FRO_PIZ_623,Pizza,Frozen_Meals,SUPPLIER_15,0.3,6
BEV_SMO_987,Smoothies,Beverages,SUPPLIER_19,0.4,10
DEL_DIP_380,Dips,Deli,SUPPLIER_16,0.75,10
PHA_VAC_173,Vaccines,Pharmaceuticals,SUPPLIER_18,0.85,8
PRO_APP_951,Apples,Produce,SUPPLIER_14,0.6,6
PHA_EYE_645,Eye Drops,Pharmaceuticals,SUPPLIER_04,0.85,9
FRO_FRO_511,Frozen Desserts,Frozen_Meals,SUPPLIER_13,0.3,10
REA_SAL_544,Salads,Ready_to_Eat,SUPPLIER_11,0.9,6
FRO_PIZ_843,Pizza,Frozen_Meals,SUPPLIER_12,0.3,6
PHA_BIO_885,Biologics,Pharmaceuticals,SUPPLIER_10,0.85,8
PHA_PRO_403,Probiotics,Pharmaceuticals,SUPPLIER_17,0.85,9
DEL_HUM_350,Hummus,Deli,SUPPLIER_07,0.75,9
BEV_SMO_792,Smoothies,Beverages,SUPPLIER_05,0.4,10
BEV_KOM_151,Kombucha,Beverages,SUPPLIER_01,0.4,7
FRO_FRO_228,Frozen Desserts,Frozen_Meals,SUPPLIER_16,0.3,10
MEA_CHI_234,Chicken,Meat,SUPPLIER_03,0.9,9
PHA_PRO_727,Probiotics,Pharmaceuticals,SUPPLIER_17,0.85,9
DEL_TUR_844,Turkey Slices,Deli,SUPPLIER_14,0.75,6
PHA_INS_318,Insulin,Pharmaceuticals,SUPPLIER_11,0.85,6
MEA_LAM_342,Lamb,Meat,SUPPLIER_05,0.9,10
REA_WRA_646,Wraps,Ready_to_Eat,SUPPLIER_02,0.9,7
PRO_BAN_661,Bananas,Produce,SUPPLIER_12,0.6,6
MEA_LAM_722,Lamb,Meat,SUPPLIER_15,0.9,6
PHA_BIO_480,Biologics,Pharmaceuticals,SUPPLIER_15,0.85,6
PRO_TOM_511,Tomatoes,Produce,SUPPLIER_15,0.6,6
REA_SUS_504,Sushi,Ready_to_Eat,SUPPLIER_09,0.9,8
REA_SOU_113,Soups,Ready_to_Eat,SUPPLIER_10,0.9,8
SEA_CRA_447,Crab,Seafood,SUPPLIER_04,0.95,9
DAI_BUT_941,Butter,Dairy,SUPPLIER_11,0.7,6
PHA_ANT_302,Antibiotics,Pharmaceuticals,SUPPLIER_03,0.85,9
SEA_SHR_391,Shrimp,Seafood,SUPPLIER_18,0.95,8
DAI_COT_876,Cottage Cheese,Dairy,SUPPLIER_11,0.7,6
REA_WRA_303,Wraps,Ready_to_Eat,SUPPLIER_02,0.9,7
SEA_SAL_476,Salmon,Seafood,SUPPLIER_13,0.95,10
SEA_TIL_839,Tilapia,Seafood,SUPPLIER_13,0.95,10
DEL_DIP_709,Dips,Deli,SUPPLIER_17,0.75,9
DEL_PRE_389,Prepared Salads,Deli,SUPPLIER_03,0.75,9
DEL_HUM_754,Hummus,Deli,SUPPLIER_15,0.75,6
DAI_COT_484,Cottage Cheese,Dairy,SUPPLIER_06,0.7,8
MEA_GRO_848,Ground Beef,Meat,SUPPLIER_01,0.9,7
BEV_SMO_833,Smoothies,Beverages,SUPPLIER_05,0.4,10
BAK_CAK_113,Cakes,Bakery,SUPPLIER_15,0.5,6
DAI_MIL_242,Milk,Dairy,SUPPLIER_13,0.7,10
PHA_VAC_789,Vaccines,Pharmaceuticals,SUPPLIER_16,0.85,10
BAK_CRO_390,Croissants,Bakery,SUPPLIER_16,0.5,10
BAK_PAS_562,Pastries,Bakery,SUPPLIER_01,0.5,7
PHA_VAC_978,Vaccines,Pharmaceuticals,SUPPLIER_05,0.85,10
FRO_FRO_144,Frozen Dinners,Frozen_Meals,SUPPLIER_11,0.3,6
MEA_POR_327,Pork,Meat,SUPPLIER_06,0.9,8
PHA_BIO_633,Biologics,Pharmaceuticals,SUPPLIER_02,0.85,7
MEA_BEE_800,Beef,Meat,SUPPLIER_05,0.9,10
SEA_TUN_336,Tuna,Seafood,SUPPLIER_14,0.95,6
FRO_FRO_780,Frozen Dinners,Frozen_Meals,SUPPLIER_06,0.3,8
SEA_COD_390,Cod,Seafood,SUPPLIER_10,0.95,8
FRO_PIZ_525,Pizza,Frozen_Meals,SUPPLIER_03,0.3,9
REA_SOU_769,Soups,Ready_to_Eat,SUPPLIER_17,0.9,9
PHA_PRO_762,Probiotics,Pharmaceuticals,SUPPLIER_08,0.85,9
REA_FRE_923,Fresh Pasta,Ready_to_Eat,SUPPLIER_11,0.9,6
SEA_TIL_441,Tilapia,Seafood,SUPPLIER_11,0.95,6
SEA_SAL_565,Salmon,Seafood,SUPPLIER_14,0.95,6
PRO_LET_808,Lettuce,Produce,SUPPLIER_12,0.6,6
PRO_TOM_430,Tomatoes,Produce,SUPPLIER_11,0.6,6
REA_SUS_191,Sushi,Ready_to_Eat,SUPPLIER_19,0.9,10
REA_SAL_770,Salads,Ready_to_Eat,SUPPLIER_01,0.9,7
MEA_CHI_425,Chicken,Meat,SUPPLIER_02,0.9,7
FRO_FRO_375,Frozen Desserts,Frozen_Meals,SUPPLIER_15,0.3,6
DAI_MIL_240,Milk,Dairy,SUPPLIER_06,0.7,8
PRO_BAN_108,Bananas,Produce,SUPPLIER_20,0.6,9
REA_FRE_684,Fresh Pasta,Ready_to_Eat,SUPPLIER_09,0.9,8
DAI_BUT_986,Butter,Dairy,SUPPLIER_14,0.7,6
REA_SUS_524,Sushi,Ready_to_Eat,SUPPLIER_19,0.9,10
SEA_TIL_534,Tilapia,Seafood,SUPPLIER_19,0.95,10
BEV_KOM_724,Kombucha,Beverages,SUPPLIER_12,0.4,6
BEV_COL_871,Cold Brew Coffee,Beverages,SUPPLIER_06,0.4,8
MEA_SAU_251,Sausages,Meat,SUPPLIER_01,0.9,7
PRO_LET_567,Lettuce,Produce,SUPPLIER_07,0.6,9
PHA_PRO_227,Probiotics,Pharmaceuticals,SUPPLIER_10,0.85,8
DAI_COT_441,Cottage Cheese,Dairy,SUPPLIER_08,0.7,9
PRO_APP_574,Apples,Produce,SUPPLIER_17,0.6,9
DEL_SAL_849,Salami,Deli,SUPPLIER_17,0.75,9
SEA_LOB_453,Lobster,Seafood,SUPPLIER_20,0.95,9
MEA_CHI_569,Chicken,Meat,SUPPLIER_04,0.9,9
PHA_EYE_757,Eye Drops,Pharmaceuticals,SUPPLIER_09,0.85,8
DEL_TUR_182,Turkey Slices,Deli,SUPPLIER_16,0.75,10
FRO_ICE_766,Ice Cream,Frozen_Meals,SUPPLIER_06,0.3,8
MEA_GRO_181,Ground Beef,Meat,SUPPLIER_13,0.9,10
FRO_ICE_440,Ice Cream,Frozen_Meals,SUPPLIER_15,0.3,6
BAK_PAS_482,Pastries,Bakery,SUPPLIER_09,0.5,8
SEA_TUN_375,Tuna,Seafood,SUPPLIER_19,0.95,10
BAK_PAS_107,Pastries,Bakery,SUPPLIER_08,0.5,9
DAI_CRE_659,Cream,Dairy,SUPPLIER_03,0.7,9
DAI_YOG_608,Yogurt,Dairy,SUPPLIER_15,0.7,6
MEA_TUR_398,Turkey,Meat,SUPPLIER_09,0.9,8
DAI_YOG_468,Yogurt,Dairy,SUPPLIER_16,0.7,10
PRO_AVO_811,Avocados,Produce,SUPPLIER_08,0.6,9
DAI_SOU_477,Sour Cream,Dairy,SUPPLIER_10,0.7,8
PRO_BER_354,Berries,Produce,SUPPLIER_04,0.6,9
FRO_FRO_508,Frozen Vegetables,Frozen_Meals,SUPPLIER_06,0.3,8
REA_SUS_351,Sushi,Ready_to_Eat,SUPPLIER_19,0.9,10
BEV_FRE_215,Fresh Juice,Beverages,SUPPLIER_06,0.4,8
BEV_COL_322,Cold Brew Coffee,Beverages,SUPPLIER_10,0.4,8
BAK_PAS_559,Pastries,Bakery,SUPPLIER_13,0.5,10
BAK_PAS_492,Pastries,Bakery,SUPPLIER_18,0.5,8
PHA_VAC_542,Vaccines,Pharmaceuticals,SUPPLIER_15,0.85,6
REA_SOU_230,Soups,Ready_to_Eat,SUPPLIER_16,0.9,10
REA_FRE_259,Fresh Pasta,Ready_to_Eat,SUPPLIER_17,0.9,9
FRO_FRO_361,Frozen Desserts,Frozen_Meals,SUPPLIER_06,0.3,8
PHA_EYE_162,Eye Drops,Pharmaceuticals,SUPPLIER_09,0.85,8
SEA_CRA_123,Crab,Seafood,SUPPLIER_10,0.95,8
DEL_PRE_272,Prepared Salads,Deli,SUPPLIER_18,0.75,8
BAK_CRO_196,Croissants,Bakery,SUPPLIER_09,0.5,8
DAI_CRE_109,Cream,Dairy,SUPPLIER_03,0.7,9
FRO_FRO_582,Frozen Vegetables,Frozen_Meals,SUPPLIER_17,0.3,9
SEA_LOB_133,Lobster,Seafood,SUPPLIER_18,0.95,8
PHA_INS_531,Insulin,Pharmaceuticals,SUPPLIER_15,0.85,6
MEA_POR_355,Pork,Meat,SUPPLIER_03,0.9,9
BAK_CAK_918,Cakes,Bakery,SUPPLIER_18,0.5,8
PRO_TOM_964,Tomatoes,Produce,SUPPLIER_06,0.6,8
PHA_EYE_580,Eye Drops,Pharmaceuticals,SUPPLIER_14,0.85,6
MEA_POR_967,Pork,Meat,SUPPLIER_15,0.9,6
MEA_SAU_445,Sausages,Meat,SUPPLIER_07,0.9,9
FRO_FRO_378,Frozen Desserts,Frozen_Meals,SUPPLIER_08,0.3,9
REA_SOU_532,Soups,Ready_to_Eat,SUPPLIER_02,0.9,7
PRO_AVO_929,Avocados,Produce,SUPPLIER_16,0.6,10
SEA_SAL_245,Salmon,Seafood,SUPPLIER_11,0.95,6
SEA_SAL_729,Salmon,Seafood,SUPPLIER_02,0.95,7
DEL_SAL_325,Salami,Deli,SUPPLIER_14,0.75,6
DAI_MIL_399,Milk,Dairy,SUPPLIER_04,0.7,9
SEA_TUN_981,Tuna,Seafood,SUPPLIER_20,0.95,9
FRO_ICE_931,Ice Cream,Frozen_Meals,SUPPLIER_07,0.3,9
DAI_CHE_448,Cheese,Dairy,SUPPLIER_14,0.7,6
BAK_DON_456,Donuts,Bakery,SUPPLIER_19,0.5,10
SEA_TIL_365,Tilapia,Seafood,SUPPLIER_19,0.95,10
DAI_CRE_225,Cream,Dairy,SUPPLIER_01,0.7,7
DEL_PRE_439,Prepared Salads,Deli,SUPPLIER_08,0.75,9
PRO_BAN_331,Bananas,Produce,SUPPLIER_11,0.6,6
MEA_LAM_296,Lamb,Meat,SUPPLIER_08,0.9,9
DEL_SAL_865,Salami,Deli,SUPPLIER_20,0.75,9
DEL_PRE_240,Prepared Salads,Deli,SUPPLIER_12,0.75,6
PRO_GRA_422,Grapes,Produce,SUPPLIER_07,0.6,9
FRO_ICE_620,Ice Cream,Frozen_Meals,SUPPLIER_01,0.3,7
BEV_SMO_241,Smoothies,Beverages,SUPPLIER_07,0.4,9
DAI_CRE_966,Cream,Dairy,SUPPLIER_15,0.7,6
DEL_HUM_451,Hummus,Deli,SUPPLIER_04,0.75,9
FRO_FRO_284,Frozen Desserts,Frozen_Meals,SUPPLIER_11,0.3,6
FRO_FRO_473,Frozen Vegetables,Frozen_Meals,SUPPLIER_11,0.3,6
DEL_HAM_413,Ham,Deli,SUPPLIER_19,0.75,10
SEA_SHR_985,Shrimp,Seafood,SUPPLIER_09,0.95,8
PHA_ANT_813,Antibiotics,Pharmaceuticals,SUPPLIER_14,0.85,6
DEL_HAM_195,Ham,Deli,SUPPLIER_07,0.75,9
REA_WRA_184,Wraps,Ready_to_Eat,SUPPLIER_04,0.9,9
PHA_PRO_271,Probiotics,Pharmaceuticals,SUPPLIER_18,0.85,8
DAI_SOU_542,Sour Cream,Dairy,SUPPLIER_07,0.7,9
PHA_ANT_987,Antibiotics,Pharmaceuticals,SUPPLIER_02,0.85,7
PHA_ANT_152,Antibiotics,Pharmaceuticals,SUPPLIER_08,0.85,9
BAK_PAS_764,Pastries,Bakery,SUPPLIER_07,0.5,9
MEA_GRO_827,Ground Beef,Meat,SUPPLIER_04,0.9,9
REA_SOU_696,Soups,Ready_to_Eat,SUPPLIER_13,0.9,10
BEV_MIL_508,Milk Alternatives,Beverages,SUPPLIER_03,0.4,9
PHA_VAC_635,Vaccines,Pharmaceuticals,SUPPLIER_12,0.85,6
BEV_COL_322,Cold Brew Coffee,Beverages,SUPPLIER_16,0.4,10
REA_WRA_996,Wraps,Ready_to_Eat,SUPPLIER_04,0.9,9
MEA_GRO_893,Ground Beef,Meat,SUPPLIER_16,0.9,10
DAI_BUT_330,Butter,Dairy,SUPPLIER_14,0.7,6
DEL_TUR_571,Turkey Slices,Deli,SUPPLIER_01,0.75,7
DAI_MIL_726,Milk,Dairy,SUPPLIER_20,0.7,9
DAI_YOG_194,Yogurt,Dairy,SUPPLIER_02,0.7,7
MEA_TUR_265,Turkey,Meat,SUPPLIER_13,0.9,10
BEV_COL_802,Cold Brew Coffee,Beverages,SUPPLIER_09,0.4,8
BAK_BAG_947,Bagels,Bakery,SUPPLIER_14,0.5,6
PHA_ANT_757,Antibiotics,Pharmaceuticals,SUPPLIER_20,0.85,9
REA_FRE_527,Fresh Pasta,Ready_to_Eat,SUPPLIER_20,0.9,9
REA_SAN_902,Sandwiches,Ready_to_Eat,SUPPLIER_13,0.9,10
DAI_BUT_615,Butter,Dairy,SUPPLIER_02,0.7,7
DEL_HAM_549,Ham,Deli,SUPPLIER_03,0.75,9
DEL_PRE_753,Prepared Salads,Deli,SUPPLIER_19,0.75,10
BAK_DON_547,Donuts,Bakery,SUPPLIER_09,0.5,8
DEL_HUM_492,Hummus,Deli,SUPPLIER_19,0.75,10
DAI_CHE_651,Cheese,Dairy,SUPPLIER_16,0.7,10
MEA_SAU_611,Sausages,Meat,SUPPLIER_13,0.9,10
PHA_PRO_803,Probiotics,Pharmaceuticals,SUPPLIER_14,0.85,6
PHA_BIO_100,Biologics,Pharmaceuticals,SUPPLIER_06,0.85,8
BAK_BAG_459,Bagels,Bakery,SUPPLIER_07,0.5,9
PHA_INS_113,Insulin,Pharmaceuticals,SUPPLIER_13,0.85,10
FRO_FRO_171,Frozen Desserts,Frozen_Meals,SUPPLIER_01,0.3,7
FRO_FRO_979,Frozen Dinners,Frozen_Meals,SUPPLIER_10,0.3,8
BAK_DON_700,Donuts,Bakery,SUPPLIER_19,0.5,10
MEA_SAU_945,Sausages,Meat,SUPPLIER_08,0.9,9
REA_SUS_577,Sushi,Ready_to_Eat,SUPPLIER_16,0.9,10
PHA_ANT_703,Antibiotics,Pharmaceuticals,SUPPLIER_09,0.85,8
REA_SAN_885,Sandwiches,Ready_to_Eat,SUPPLIER_12,0.9,6
PRO_BAN_453,Bananas,Produce,SUPPLIER_04,0.6,9
DEL_HAM_219,Ham,Deli,SUPPLIER_09,0.75,8
SEA_COD_857,Cod,Seafood,SUPPLIER_15,0.95,6
FRO_ICE_372,Ice Cream,Frozen_Meals,SUPPLIER_16,0.3,10
REA_SAL_374,Salads,Ready_to_Eat,SUPPLIER_17,0.9,9
BEV_MIL_777,Milk Alternatives,Beverages,SUPPLIER_05,0.4,10
BEV_FRE_502,Fresh Juice,Beverages,SUPPLIER_20,0.4,9
REA_WRA_763,Wraps,Ready_to_Eat,SUPPLIER_18,0.9,8
DAI_YOG_576,Yogurt,Dairy,SUPPLIER_08,0.7,9
REA_SAL_747,Salads,Ready_to_Eat,SUPPLIER_12,0.9,6
SEA_SAL_200,Salmon,Seafood,SUPPLIER_02,0.95,7
BEV_SMO_258,Smoothies,Beverages,SUPPLIER_04,0.4,9
DEL_HAM_686,Ham,Deli,SUPPLIER_13,0.75,10
SEA_CRA_818,Crab,Seafood,SUPPLIER_03,0.95,9
BEV_MIL_315,Milk Alternatives,Beverages,SUPPLIER_14,0.4,6
PHA_INS_323,Insulin,Pharmaceuticals,SUPPLIER_04,0.85,9
BEV_FRE_541,Fresh Juice,Beverages,SUPPLIER_07,0.4,9
FRO_FRO_245,Frozen Vegetables,Frozen_Meals,SUPPLIER_09,0.3,8
MEA_SAU_135,Sausages,Meat,SUPPLIER_20,0.9,9
FRO_FRO_613,Frozen Vegetables,Frozen_Meals,SUPPLIER_15,0.3,6
DEL_PRE_607,Prepared Salads,Deli,SUPPLIER_10,0.75,8
DEL_PRE_968,Prepared Salads,Deli,SUPPLIER_10,0.75,8
FRO_ICE_917,Ice Cream,Frozen_Meals,SUPPLIER_12,0.3,6
PHA_VAC_217,Vaccines,Pharmaceuticals,SUPPLIER_07,0.85,9
DEL_HAM_526,Ham,Deli,SUPPLIER_03,0.75,9
MEA_TUR_229,Turkey,Meat,SUPPLIER_03,0.9,9
REA_SOU_283,Soups,Ready_to_Eat,SUPPLIER_14,0.9,6
REA_SAN_471,Sandwiches,Ready_to_Eat,SUPPLIER_05,0.9,10
SEA_CRA_393,Crab,Seafood,SUPPLIER_03,0.95,9
PRO_BER_701,Berries,Produce,SUPPLIER_05,0.6,10
DEL_SAL_154,Salami,Deli,SUPPLIER_19,0.75,10
PRO_APP_595,Apples,Produce,SUPPLIER_09,0.6,8
MEA_LAM_921,Lamb,Meat,SUPPLIER_10,0.9,8
DEL_DIP_570,Dips,Deli,SUPPLIER_15,0.75,6
PRO_LET_939,Lettuce,Produce,SUPPLIER_10,0.6,8
MEA_GRO_113,Ground Beef,Meat,SUPPLIER_18,0.9,8
BAK_CRO_479,Croissants,Bakery,SUPPLIER_17,0.5,9
FRO_ICE_922,Ice Cream,Frozen_Meals,SUPPLIER_11,0.3,6
BEV_COL_762,Cold Brew Coffee,Beverages,SUPPLIER_11,0.4,6
DAI_YOG_431,Yogurt,Dairy,SUPPLIER_06,0.7,8
REA_SAN_905,Sandwiches,Ready_to_Eat,SUPPLIER_20,0.9,9
BAK_CRO_363,Croissants,Bakery,SUPPLIER_01,0.5,7
MEA_CHI_142,Chicken,Meat,SUPPLIER_18,0.9,8
REA_SOU_945,Soups,Ready_to_Eat,SUPPLIER_17,0.9,9
BAK_CRO_768,Croissants,Bakery,SUPPLIER_08,0.5,9
PRO_APP_417,Apples,Produce,SUPPLIER_18,0.6,8
FRO_FRO_348,Frozen Dinners,Frozen_Meals,SUPPLIER_02,0.3,7
MEA_BEE_108,Beef,Meat,SUPPLIER_18,0.9,8
DAI_CRE_736,Cream,Dairy,SUPPLIER_07,0.7,9
PRO_APP_754,Apples,Produce,SUPPLIER_15,0.6,6
PHA_VAC_671,Vaccines,Pharmaceuticals,SUPPLIER_11,0.85,6
BEV_COL_729,Cold Brew Coffee,Beverages,SUPPLIER_20,0.4,9
FRO_ICE_509,Ice Cream,Frozen_Meals,SUPPLIER_18,0.3,8
MEA_TUR_703,Turkey,Meat,SUPPLIER_12,0.9,6
MEA_LAM_329,Lamb,Meat,SUPPLIER_16,0.9,10
DAI_YOG_340,Yogurt,Dairy,SUPPLIER_16,0.7,10
FRO_PIZ_880,Pizza,Frozen_Meals,SUPPLIER_17,0.3,9
SEA_TIL_189,Tilapia,Seafood,SUPPLIER_05,0.95,10
MEA_GRO_818,Ground Beef,Meat,SUPPLIER_15,0.9,6
FRO_ICE_902,Ice Cream,Frozen_Meals,SUPPLIER_01,0.3,7
FRO_ICE_969,Ice Cream,Frozen_Meals,SUPPLIER_07,0.3,9
PHA_EYE_200,Eye Drops,Pharmaceuticals,SUPPLIER_20,0.85,9
PRO_GRA_270,Grapes,Produce,SUPPLIER_06,0.6,8
BAK_DON_535,Donuts,Bakery,SUPPLIER_16,0.5,10
MEA_CHI_416,Chicken,Meat,SUPPLIER_09,0.9,8
PRO_APP_479,Apples,Produce,SUPPLIER_19,0.6,10
BAK_DON_743,Donuts,Bakery,SUPPLIER_18,0.5,8
REA_WRA_413,Wraps,Ready_to_Eat,SUPPLIER_06,0.9,8
PHA_EYE_503,Eye Drops,Pharmaceuticals,SUPPLIER_14,0.85,6
FRO_FRO_623,Frozen Desserts,Frozen_Meals,SUPPLIER_10,0.3,8
PRO_LET_518,Lettuce,Produce,SUPPLIER_16,0.6,10
REA_SUS_658,Sushi,Ready_to_Eat,SUPPLIER_02,0.9,7
FRO_FRO_664,Frozen Dinners,Frozen_Meals,SUPPLIER_20,0.3,9
BAK_CRO_937,Croissants,Bakery,SUPPLIER_07,0.5,9
MEA_SAU_833,Sausages,Meat,SUPPLIER_14,0.9,6
SEA_SAL_502,Salmon,Seafood,SUPPLIER_06,0.95,8
BAK_BRE_947,Bread,Bakery,SUPPLIER_04,0.5,9
DAI_YOG_569,Yogurt,Dairy,SUPPLIER_16,0.7,10
PHA_BIO_919,Biologics,Pharmaceuticals,SUPPLIER_02,0.85,7
DAI_COT_530,Cottage Cheese,Dairy,SUPPLIER_18,0.7,8
DEL_TUR_585,Turkey Slices,Deli,SUPPLIER_06,0.75,8
BEV_KOM_940,Kombucha,Beverages,SUPPLIER_12,0.4,6
DEL_DIP_672,Dips,Deli,SUPPLIER_01,0.75,7
REA_SOU_468,Soups,Ready_to_Eat,SUPPLIER_06,0.9,8
PRO_GRA_779,Grapes,Produce,SUPPLIER_19,0.6,10
PRO_LET_623,Lettuce,Produce,SUPPLIER_05,0.6,10
PRO_AVO_532,Avocados,Produce,SUPPLIER_13,0.6,10
FRO_PIZ_289,Pizza,Frozen_Meals,SUPPLIER_03,0.3,9
BEV_KOM_705,Kombucha,Beverages,SUPPLIER_17,0.4,9
PRO_GRA_483,Grapes,Produce,SUPPLIER_14,0.6,6
PRO_BAN_132,Bananas,Produce,SUPPLIER_07,0.6,9
SEA_SHR_895,Shrimp,Seafood,SUPPLIER_19,0.95,10
MEA_SAU_705,Sausages,Meat,SUPPLIER_09,0.9,8
REA_SUS_337,Sushi,Ready_to_Eat,SUPPLIER_12,0.9,6
DEL_PRE_483,Prepared Salads,Deli,SUPPLIER_14,0.75,6
SEA_SHR_101,Shrimp,Seafood,SUPPLIER_17,0.95,9
BEV_COL_660,Cold Brew Coffee,Beverages,SUPPLIER_14,0.4,6
MEA_BEE_902,Beef,Meat,SUPPLIER_19,0.9,10
DAI_CHE_260,Cheese,Dairy,SUPPLIER_09,0.7,8
MEA_LAM_623,Lamb,Meat,SUPPLIER_12,0.9,6
SEA_LOB_937,Lobster,Seafood,SUPPLIER_03,0.95,9
BEV_MIL_213,Milk Alternatives,Beverages,SUPPLIER_20,0.4,9
PRO_GRA_448,Grapes,Produce,SUPPLIER_12,0.6,6
PHA_INS_770,Insulin,Pharmaceuticals,SUPPLIER_20,0.85,9
REA_SAL_737,Salads,Ready_to_Eat,SUPPLIER_15,0.9,6
DAI_MIL_352,Milk,Dairy,SUPPLIER_02,0.7,7
BEV_COL_469,Cold Brew Coffee,Beverages,SUPPLIER_11,0.4,6
FRO_FRO_722,Frozen Vegetables,Frozen_Meals,SUPPLIER_05,0.3,10
FRO_PIZ_347,Pizza,Frozen_Meals,SUPPLIER_12,0.3,6
